cod_ibge;localidades;periodos;leitos_total;leitos_hab;leitos sus;leitos_sus_hab;leitos não sus;leitos_naosus_hab
3521002;Iperó;2017;15;0,5;15;0,5;0;0,0
3521705;Itaberá;2017;35;2,0;35;2,0;0;0,0
3521804;Itaí;2017;35;1,4;35;1,4;0;0,0
3522109;Itanhaém;2017;77;0,8;77;0,8;0;0,0
3523107;Itaquaquecetuba;2017;224;0,6;224;0,6;0;0,0
3523602;Itirapina;2017;25;1,5;25;1,5;0;0,0
3524204;Jaborandi;2017;17;2,6;17;2,6;0;0,0
3525508;Joanópolis;2017;11;0,9;11;0,9;0;0,0
3526100;Juquiá;2017;15;0,8;15;0,8;0;0,0
3531100;Mongaguá;2017;48;0,9;48;0,9;0;0,0
3532405;Nazaré Paulista;2017;20;1,1;20;1,1;0;0,0
3533403;Nova Odessa;2017;53;0,9;53;0,9;0;0,0
3535804;Paranapanema;2017;30;1,6;30;1,6;0;0,0
3536208;Pariquera-Açu;2017;149;7,8;149;7,8;0;0,0
3536505;Paulínia;2017;85;0,9;85;0,9;0;0,0
3537107;Pedreira;2017;98;2,2;98;2,2;0;0,0
3537602;Peruíbe;2017;14;0,2;14;0,2;0;0,0
3539806;Poá;2017;35;0,3;35;0,3;0;0,0
3541604;Promissão;2017;58;1,5;58;1,5;0;0,0
3541901;Queluz;2017;38;3,1;38;3,1;0;0,0
3544251;Rosana;2017;57;3,0;57;3,0;0;0,0
3544301;Roseira;2017;14;1,4;14;1,4;0;0,0
3547007;Santa Maria da Serra;2017;6;1,0;6;1,0;0;0,0
3547304;Santana de Parnaíba;2017;35;0,3;35;0,3;0;0,0
3547908;Santo Antônio da Alegria;2017;21;3,2;21;3,2;0;0,0
3550209;São Miguel Arcanjo;2017;54;1,7;54;1,7;0;0,0
3552007;Silveiras;2017;3;0,5;3;0,5;0;0,0
3553203;Taiúva;2017;4;0,6;4;0,6;0;0,0
3500303;Aguaí;2017;10;0,3;0;0,0;10;0,3
3507407;Borborema;2017;26;1,7;16;1,1;10;0,7
3509700;Campos do Jordão;2017;201;4,1;191;3,9;10;0,2
3511904;Clementina;2017;30;3,8;20;2,5;10;1,3
3514502;Duartina;2017;87;7,2;77;6,4;10;0,8
3521309;Ipuã;2017;49;3,2;39;2,5;10;0,7
3521903;Itajobi;2017;30;2,1;20;1,4;10;0,7
3532009;Morungaba;2017;20;1,6;10;0,8;10;0,8
3535200;Palmeira d'Oeste;2017;20;2,2;10;1,1;10;1,1
3540408;Populina;2017;18;4,4;8;2,0;10;2,5
3541307;Presidente Epitácio;2017;78;1,9;68;1,6;10;0,2
3544905;Sales Oliveira;2017;29;2,6;19;1,7;10;0,9
3555406;Ubatuba;2017;81;0,9;71;0,8;10;0,1
3505807;Bastos;2017;35;1,7;28;1,4;7;0,3
3508603;Cachoeira Paulista;2017;47;1,5;40;1,3;7;0,2
3511706;Charqueada;2017;33;2,0;26;1,6;7;0,4
3518602;Guariba;2017;72;1,9;65;1,7;7;0,2
3523503;Itatinga;2017;14;0,7;7;0,4;7;0,4
3527306;Louveira;2017;34;0,8;27;0,6;7;0,2
3552106;Socorro;2017;70;1,8;63;1,6;7;0,2
3554706;Torrinha;2017;20;2,1;13;1,4;7;0,7
3501004;Altinópolis;2017;31;2,0;25;1,6;6;0,4
3502705;Apiaí;2017;51;2,1;45;1,8;6;0,2
3506805;Bocaina;2017;35;3,0;29;2,5;6;0,5
3507902;Brotas;2017;41;1,8;35;1,5;6;0,3
3509304;Cajobi;2017;32;3,2;26;2,6;6;0,6
3518305;Guararema;2017;35;1,2;29;1,0;6;0,2
3530102;Mirandópolis;2017;67;2,4;61;2,2;6;0,2
3536000;Parapuã;2017;32;3,0;26;2,5;6;0,6
3540002;Pompéia;2017;42;2,0;36;1,7;6;0,3
3542909;Ribeirão Bonito;2017;17;1,3;11;0,9;6;0,5
3554300;Teodoro Sampaio;2017;58;2,6;52;2,4;6;0,3
3511508;Cerquilho;2017;37;0,8;29;0,7;8;0,2
3515400;Fartura;2017;20;1,3;12;0,8;8;0,5
3517703;Guará;2017;30;1,5;22;1,1;8;0,4
3517802;Guaraçaí;2017;23;2,7;15;1,8;8;0,9
3537909;Pilar do Sul;2017;35;1,3;27;1,0;8;0,3
3538600;Piracaia;2017;37;1,4;29;1,1;8;0,3
3550704;São Sebastião;2017;101;1,2;93;1,1;8;0,1
3508405;Cabreúva;2017;16;0,3;11;0,2;5;0,1
3510005;Cândido Mota;2017;30;1,0;25;0,8;5;0,2
3512209;Conchal;2017;55;2,1;50;1,9;5;0,2
3515004;Embu das Artes;2017;94;0,4;89;0,3;5;0,0
3515202;Estrela d'Oeste;2017;50;6,1;45;5,5;5;0,6
3522901;Itapuí;2017;30;2,3;25;1,9;5;0,4
3527405;Lucélia;2017;15;0,7;10;0,5;5;0,2
3532900;Nova Europa;2017;12;1,2;7;0,7;5;0,5
3534757;Ouroeste;2017;33;3,5;28;3,0;5;0,5
3534906;Pacaembu;2017;37;2,8;32;2,4;5;0,4
3537404;Pereira Barreto;2017;52;2,1;47;1,9;5;0,2
3553005;Taguaí;2017;29;2,3;24;1,9;5;0,4
3553609;Tapiratiba;2017;24;1,9;19;1,5;5;0,4
3501301;Álvares Machado;2017;20;0,8;18;0,8;2;0,1
3502606;Aparecida d'Oeste;2017;22;5,2;20;4,7;2;0,5
3506706;Boa Esperança do Sul;2017;15;1,0;13;0,9;2;0,1
3513108;Cravinhos;2017;15;0,4;13;0,4;2;0,1
3519105;Iacanga;2017;30;2,7;28;2,6;2;0,2
3524709;Jaguariúna;2017;80;1,5;78;1,5;2;0,0
3545001;Salesópolis;2017;19;1,2;17;1,0;2;0,1
3552304;Sud Mennucci;2017;22;2,9;20;2,6;2;0,3
3555802;Urânia;2017;26;3,0;24;2,8;2;0,2
3522802;Itaporanga;2017;46;3,1;27;1,8;19;1,3
3529708;Miguelópolis;2017;66;3,1;47;2,2;19;0,9
3531506;Monte Azul Paulista;2017;70;3,8;51;2,8;19;1,0
3535507;Paraguaçu Paulista;2017;97;2,2;78;1,8;19;0,4
3538808;Piraju;2017;77;2,7;58;2,0;19;0,7
3546801;Santa Isabel;2017;101;1,9;82;1,5;19;0,4
3547700;Santo Anastácio;2017;56;2,8;37;1,8;19;0,9
3552601;Tabapuã;2017;30;2,6;11;0,9;19;1,6
3556404;Vargem Grande do Sul;2017;50;1,2;31;0,8;19;0,5
3510203;Capão Bonito;2017;67;1,4;49;1,1;18;0,4
3510708;Cardoso;2017;31;2,6;13;1,1;18;1,5
3511409;Cerqueira César;2017;52;2,8;34;1,8;18;1,0
3516606;Gália;2017;45;6,8;27;4,1;18;2,7
3517406;Guaíra;2017;60;1,6;42;1,1;18;0,5
3523206;Itararé;2017;96;2,0;78;1,6;18;0,4
3526407;Laranjal Paulista;2017;46;1,7;28;1,0;18;0,7
3535309;Palmital;2017;54;2,5;36;1,7;18;0,8
3539509;Pitangueiras;2017;50;1,3;32;0,9;18;0,5
3512001;Colina;2017;47;2,7;35;2,0;12;0,7
3516903;General Salgado;2017;32;3,0;20;1,9;12;1,1
3517000;Getulina;2017;48;4,4;36;3,3;12;1,1
3536307;Patrocínio Paulista;2017;35;2,5;23;1,6;12;0,9
3540606;Porto Feliz;2017;51;1,0;39;0,8;12;0,2
3545407;Salto Grande;2017;34;3,8;22;2,4;12;1,3
3547601;Santa Rosa de Viterbo;2017;30;1,2;18;0,7;12;0,5
3550902;São Simão;2017;50;3,4;38;2,6;12;0,8
3519709;Ibiúna;2017;67;0,9;63;0,8;4;0,1
3528809;Maracaí;2017;26;1,9;22;1,6;4;0,3
3550100;São Manuel;2017;35;0,9;31;0,8;4;0,1
3550803;São Sebastião da Grama;2017;30;2,5;26;2,2;4;0,3
3556503;Várzea Paulista;2017;35;0,3;31;0,3;4;0,0
3501103;Alto Alegre;2017;22;5,4;19;4,7;3;0,7
3502200;Angatuba;2017;57;2,4;54;2,3;3;0,1
3506300;Bernardino de Campos;2017;23;2,1;20;1,9;3;0,3
3520400;Ilhabela;2017;49;1,5;46;1,4;3;0,1
3528106;Macaubal;2017;18;2,3;15;1,9;3;0,4
3539400;Piratininga;2017;28;2,2;25;1,9;3;0,2
3540804;Potirendaba;2017;31;1,9;28;1,7;3;0,2
3542404;Regente Feijó;2017;16;0,8;13;0,7;3;0,2
3543808;Rinópolis;2017;23;2,4;20;2,0;3;0,3
3503406;Arealva;2017;28;3,5;17;2,1;11;1,4
3508801;Cafelândia;2017;58;3,4;47;2,8;11;0,6
3532504;Neves Paulista;2017;21;2,4;10;1,2;11;1,3
3541208;Presidente Bernardes;2017;51;3,7;40;2,9;11;0,8
3553302;Tambaú;2017;36;1,6;25;1,1;11;0,5
3511607;Cesário Lange;2017;30;1,8;17;1,0;13;0,8
3528007;Macatuba;2017;31;1,9;18;1,1;13;0,8
3541000;Praia Grande;2017;192;0,6;179;0,6;13;0,0
3552700;Tabatinga;2017;35;2,3;22;1,4;13;0,8
3503703;Ariranha;2017;25;2,7;4;0,4;21;2,3
3546306;Santa Cruz das Palmeiras;2017;46;1,4;25;0,8;21;0,6
3553807;Taquarituba;2017;53;2,3;32;1,4;21;0,9
3556008;Urupês;2017;34;2,6;13;1,0;21;1,6
3504206;Auriflama;2017;44;3,1;35;2,4;9;0,6
3526209;Juquitiba;2017;9;0,3;0;0,0;9;0,3
3529203;Martinópolis;2017;36;1,4;27;1,1;9;0,4
3531803;Monte Mor;2017;35;0,6;26;0,5;9;0,2
3552403;Sumaré;2017;181;0,7;172;0,6;9;0,0
3508108;Buritama;2017;42;2,6;22;1,4;20;1,2
3514106;Dois Córregos;2017;67;2,5;47;1,8;20;0,8
3520905;Ipaussu;2017;49;3,4;29;2,0;20;1,4
3525201;Jarinu;2017;37;1,3;17;0,6;20;0,7
3536703;Pederneiras;2017;72;1,6;52;1,2;20;0,5
3537008;Pedregulho;2017;75;4,7;55;3,4;20;1,2
3513603;Cunha;2017;40;1,8;25;1,2;15;0,7
3513702;Descalvado;2017;40;1,2;25;0,8;15;0,5
3536604;Paulo de Faria;2017;24;2,8;9;1,1;15;1,8
3550001;São Luiz do Paraitinga;2017;26;2,5;11;1,0;15;1,4
3551504;Serrana;2017;58;1,4;43;1,0;15;0,4
3500105;Adamantina;2017;258;7,6;219;6,5;39;1,2
3500709;Agudos;2017;60;1,7;38;1,1;22;0,6
3501608;Americana;2017;571;2,5;205;0,9;366;1,6
3501905;Amparo;2017;377;5,5;224;3,3;153;2,2
3502101;Andradina;2017;136;2,4;110;2,0;26;0,5
3502507;Aparecida;2017;104;2,9;70;2,0;34;1,0
3502804;Araçatuba;2017;479;2,5;333;1,8;146;0,8
3502903;Araçoiaba da Serra;2017;411;13,3;0;0,0;411;13,3
3503208;Araraquara;2017;443;2,0;216;1,0;227;1,0
3503307;Araras;2017;557;4,4;300;2,4;257;2,0
3503802;Artur Nogueira;2017;24;0,5;0;0,0;24;0,5
3503901;Arujá;2017;92;1,1;24;0,3;68;0,8
3504008;Assis;2017;280;2,8;159;1,6;121;1,2
3504107;Atibaia;2017;192;1,4;55;0,4;137;1,0
3504503;Avaré;2017;159;1,8;95;1,1;64;0,7
3505203;Bariri;2017;51;1,5;34;1,0;17;0,5
3505302;Barra Bonita;2017;101;2,9;68;1,9;33;0,9
3505500;Barretos;2017;513;4,4;425;3,6;88;0,8
3505708;Barueri;2017;499;1,9;351;1,4;148;0,6
3505906;Batatais;2017;133;2,2;101;1,7;32;0,5
3506003;Bauru;2017;1.161;3,2;612;1,7;549;1,5
3506102;Bebedouro;2017;124;1,7;75;1,0;49;0,7
3506508;Birigui;2017;168;1,4;88;0,7;80;0,7
3507001;Boituva;2017;53;1,0;36;0,7;17;0,3
3507506;Botucatu;2017;741;5,4;541;3,9;200;1,5
3507605;Bragança Paulista;2017;454;2,9;210;1,3;244;1,5
3508504;Caçapava;2017;139;1,6;63;0,7;76;0,8
3509007;Caieiras;2017;130;1,3;61;0,6;69;0,7
3509205;Cajamar;2017;155;2,1;55;0,7;100;1,4
3509403;Cajuru;2017;140;5,6;55;2,2;85;3,4
3509502;Campinas;2017;2.749;2,4;1.311;1,1;1.438;1,2
3510401;Capivari;2017;96;1,8;46;0,9;50;1,0
3510500;Caraguatatuba;2017;165;1,5;107;1,0;58;0,5
3510609;Carapicuíba;2017;270;0,7;220;0,6;50;0,1
3510807;Casa Branca;2017;372;12,8;356;12,2;16;0,5
3511102;Catanduva;2017;533;4,6;374;3,2;159;1,4
3511300;Cedral;2017;50;5,8;0;0,0;50;5,8
3512803;Cosmópolis;2017;90;1,3;0;0,0;90;1,3
3513009;Cotia;2017;503;2,2;111;0,5;392;1,7
3513405;Cruzeiro;2017;122;1,5;77;1,0;45;0,6
3513504;Cubatão;2017;118;0,9;66;0,5;52;0,4
3513801;Diadema;2017;624;1,6;545;1,4;79;0,2
3514403;Dracena;2017;143;3,2;108;2,4;35;0,8
3515186;Espírito Santo do Pinhal;2017;453;10,7;365;8,6;88;2,1
3515509;Fernandópolis;2017;135;2,1;84;1,3;51;0,8
3516200;Franca;2017;738;2,2;486;1,4;252;0,8
3516309;Francisco Morato;2017;147;0,9;98;0,6;49;0,3
3516408;Franco da Rocha;2017;672;4,6;590;4,0;82;0,6
3516705;Garça;2017;365;8,6;332;7,8;33;0,8
3518206;Guararapes;2017;74;2,3;48;1,5;26;0,8
3518404;Guaratinguetá;2017;244;2,1;156;1,3;88;0,8
3518701;Guarujá;2017;391;1,3;219;0,7;172;0,6
3518800;Guarulhos;2017;1.991;1,5;1.456;1,1;535;0,4
3519071;Hortolândia;2017;91;0,4;62;0,3;29;0,1
3519402;Ibirá;2017;27;2,3;10;0,9;17;1,4
3519600;Ibitinga;2017;99;1,7;52;0,9;47;0,8
3520004;Igaraçu do Tietê;2017;63;2,6;0;0,0;63;2,6
3520103;Igarapava;2017;60;2,1;32;1,1;28;1,0
3520442;Ilha Solteira;2017;116;4,5;74;2,9;42;1,6
3520509;Indaiatuba;2017;362;1,6;232;1,0;130;0,6
3520707;Indiaporã;2017;36;9,3;4;1,0;32;8,3
3522208;Itapecerica da Serra;2017;501;3,0;176;1,1;325;2,0
3522307;Itapetininga;2017;122;0,8;100;0,6;22;0,1
3522406;Itapeva;2017;145;1,6;103;1,1;42;0,5
3522505;Itapevi;2017;306;1,4;217;1,0;89;0,4
3522604;Itapira;2017;1.041;14,7;578;8,2;463;6,5
3522703;Itápolis;2017;76;1,8;46;1,1;30;0,7
3523404;Itatiba;2017;119;1,1;60;0,5;59;0,5
3523909;Itu;2017;463;2,8;423;2,6;40;0,2
3524006;Itupeva;2017;86;1,6;48;0,9;38;0,7
3524105;Ituverava;2017;121;3,0;55;1,4;66;1,7
3524303;Jaboticabal;2017;212;2,9;56;0,8;156;2,1
3524402;Jacareí;2017;389;1,7;161;0,7;228;1,0
3524501;Jaci;2017;216;32,8;150;22,8;66;10,0
3524808;Jales;2017;163;3,5;112;2,4;51;1,1
3525003;Jandira;2017;14;0,1;0;0,0;14;0,1
3525300;Jaú;2017;905;6,3;715;5,0;190;1,3
3525706;José Bonifácio;2017;61;1,7;28;0,8;33;0,9
3525904;Jundiaí;2017;812;2,0;440;1,1;372;0,9
3526001;Junqueirópolis;2017;51;2,6;25;1,3;26;1,3
3526704;Leme;2017;144;1,5;105;1,1;39;0,4
3526803;Lençóis Paulista;2017;87;1,3;60;0,9;27;0,4
3526902;Limeira;2017;405;1,4;200;0,7;205;0,7
3527108;Lins;2017;453;6,1;349;4,7;104;1,4
3527207;Lorena;2017;164;1,9;85;1,0;79;0,9
3528502;Mairiporã;2017;72;0,8;41;0,4;31;0,3
3529005;Marília;2017;742;3,3;564;2,5;178;0,8
3529302;Matão;2017;162;2,0;96;1,2;66;0,8
3529401;Mauá;2017;401;0,9;246;0,5;155;0,3
3530300;Mirassol;2017;78;1,4;29;0,5;49;0,9
3530508;Mococa;2017;135;2,0;86;1,3;49;0,7
3530607;Mogi das Cruzes;2017;763;1,8;601;1,4;162;0,4
3530706;Mogi Guaçu;2017;333;2,3;154;1,1;179;1,2
3530805;Mogi Mirim;2017;213;2,4;114;1,3;99;1,1
3531308;Monte Alto;2017;109;2,3;58;1,2;51;1,1
3531902;Morro Agudo;2017;45;1,4;31;1,0;14;0,4
3532603;Nhandeara;2017;129;12,0;35;3,2;94;8,7
3533007;Nova Granada;2017;62;3,0;19;0,9;43;2,1
3533502;Novo Horizonte;2017;105;2,7;35;0,9;70;1,8
3533908;Olímpia;2017;99;1,9;60;1,2;39;0,8
3534302;Orlândia;2017;98;2,4;59;1,4;39;0,9
3534401;Osasco;2017;1.000;1,5;591;0,9;409;0,6
3534609;Osvaldo Cruz;2017;73;2,3;59;1,9;14;0,4
3534708;Ourinhos;2017;169;1,6;83;0,8;86;0,8
3535408;Panorama;2017;36;2,4;35;2,3;1;0,1
3537305;Penápolis;2017;254;4,2;175;2,9;79;1,3
3537800;Piedade;2017;290;5,5;258;4,9;32;0,6
3538006;Pindamonhangaba;2017;201;1,3;127;0,8;74;0,5
3538709;Piracicaba;2017;715;1,9;282;0,7;433;1,1
3538907;Pirajuí;2017;285;12,3;78;3,4;207;8,9
3539004;Pirangi;2017;41;3,8;9;0,8;32;3,0
3539301;Pirassununga;2017;151;2,1;57;0,8;94;1,3
3540200;Pontal;2017;45;1,0;29;0,6;16;0,3
3540705;Porto Ferreira;2017;61;1,1;33;0,6;28;0,5
3541406;Presidente Prudente;2017;1.041;4,8;680;3,1;361;1,7
3541505;Presidente Venceslau;2017;96;2,5;60;1,6;36;0,9
3542206;Rancharia;2017;103;3,6;71;2,5;32;1,1
3542602;Registro;2017;110;2,0;68;1,3;42;0,8
3543006;Ribeirão Branco;2017;36;2,0;35;2,0;1;0,1
3543303;Ribeirão Pires;2017;164;1,4;50;0,4;114;1,0
3543402;Ribeirão Preto;2017;2.157;3,3;1.399;2,1;758;1,1
3543907;Rio Claro;2017;427;2,2;238;1,2;189;1,0
3544004;Rio das Pedras;2017;42;1,3;28;0,8;14;0,4
3544202;Riolândia;2017;36;3,2;7;0,6;29;2,6
3545209;Salto;2017;125;1,1;72;0,6;53;0,5
3545308;Salto de Pirapora;2017;669;15,5;389;9,0;280;6,5
3545605;Santa Adélia;2017;24;1,6;7;0,5;17;1,2
3545803;Santa Bárbara d'Oeste;2017;156;0,8;85;0,5;71;0,4
3546405;Santa Cruz do Rio Pardo;2017;100;2,2;65;1,4;35;0,8
3546603;Santa Fé do Sul;2017;70;2,3;53;1,7;17;0,6
3547502;Santa Rita do Passa Quatro;2017;319;12,1;296;11,2;23;0,9
3547809;Santo André;2017;1.317;1,9;669;1,0;648;0,9
3548500;Santos;2017;1.672;3,9;852;2,0;820;1,9
3548609;São Bento do Sapucaí;2017;40;3,8;26;2,5;14;1,3
3548708;São Bernardo do Campo;2017;1.558;1,9;593;0,7;965;1,2
3548807;São Caetano do Sul;2017;571;3,8;183;1,2;388;2,6
3548906;São Carlos;2017;450;1,9;231;1,0;219;0,9
3549102;São João da Boa Vista;2017;199;2,3;94;1,1;105;1,2
3549409;São Joaquim da Barra;2017;115;2,3;68;1,4;47;1,0
3549706;São José do Rio Pardo;2017;136;2,6;81;1,5;55;1,0
3549805;São José do Rio Preto;2017;1.856;4,2;870;2,0;986;2,3
3549904;São José dos Campos;2017;1.534;2,2;736;1,1;798;1,2
3550308;São Paulo;2017;29.203;2,5;15.166;1,3;14.037;1,2
3550407;São Pedro;2017;62;1,9;37;1,1;25;0,7
3550605;São Roque;2017;88;1,0;49;0,6;39;0,5
3551009;São Vicente;2017;283;0,8;166;0,5;117;0,3
3551603;Serra Negra;2017;49;1,8;33;1,2;16;0,6
3551702;Sertãozinho;2017;162;1,4;66;0,6;96;0,8
3552205;Sorocaba;2017;1.455;2,3;892;1,4;563;0,9
3552502;Suzano;2017;161;0,6;67;0,2;94;0,3
3552809;Taboão da Serra;2017;495;1,8;334;1,2;161;0,6
3553708;Taquaritinga;2017;124;2,3;73;1,3;51;0,9
3554003;Tatuí;2017;177;1,5;114;1,0;63;0,5
3554102;Taubaté;2017;493;1,6;325;1,1;168;0,6
3554508;Tietê;2017;57;1,4;34;0,9;23;0,6
3555000;Tupã;2017;440;7,0;373;5,9;67;1,1
3556206;Valinhos;2017;140;1,2;46;0,4;94;0,8
3556305;Valparaíso;2017;55;2,3;31;1,3;24;1,0
3556453;Vargem Grande Paulista;2017;40;0,8;0;0,0;40;0,8
3556602;Vera Cruz;2017;36;3,4;0;0,0;36;3,4
3556701;Vinhedo;2017;88;1,2;55;0,7;33;0,4
3557006;Votorantim;2017;172;1,5;88;0,8;84;0,7
3557105;Votuporanga;2017;204;2,3;115;1,3;89;1,0
3500501;Águas de Lindóia;2017;42;2,3;30;1,7;12;0,7
3511003;Castilho;2017;31;1,6;30;1,5;1;0,1
3516002;Flórida Paulista;2017;47;3,8;30;2,4;17;1,4
3531407;Monte Aprazível;2017;80;3,5;30;1,3;50;2,2
3553401;Tanabi;2017;72;2,9;30;1,2;42;1,7
3554409;Terra Roxa;2017;34;3,8;30;3,4;4;0,4
3555109;Tupi Paulista;2017;48;3,2;30;2,0;18;1,2
3556800;Viradouro;2017;48;2,7;30;1,7;18;1,0
3557204;Chavantes;2017;50;4,1;30;2,5;20;1,6
3500204;Adolfo;2016;0;0,0;0;0,0;0;0,0
3500402;Águas da Prata;2016;0;0,0;0;0,0;0;0,0
3500550;Águas de Santa Bárbara;2016;0;0,0;0;0,0;0;0,0
3500758;Alambari;2016;0;0,0;0;0,0;0;0,0
3500808;Alfredo Marcondes;2016;0;0,0;0;0,0;0;0,0
3500907;Altair;2016;0;0,0;0;0,0;0;0,0
3501152;Alumínio;2016;0;0,0;0;0,0;0;0,0
3501202;Álvares Florence;2016;0;0,0;0;0,0;0;0,0
3501400;Álvaro de Carvalho;2016;0;0,0;0;0,0;0;0,0
3501509;Alvinlândia;2016;0;0,0;0;0,0;0;0,0
3501806;Américo de Campos;2016;0;0,0;0;0,0;0;0,0
3502002;Analândia;2016;0;0,0;0;0,0;0;0,0
3502309;Anhembi;2016;0;0,0;0;0,0;0;0,0
3502408;Anhumas;2016;0;0,0;0;0,0;0;0,0
3502754;Araçariguama;2016;0;0,0;0;0,0;0;0,0
3503000;Aramina;2016;0;0,0;0;0,0;0;0,0
3503158;Arapeí;2016;0;0,0;0;0,0;0;0,0
3503356;Arco-Íris;2016;0;0,0;0;0,0;0;0,0
3503505;Areias;2016;0;0,0;0;0,0;0;0,0
3503604;Areiópolis;2016;0;0,0;0;0,0;0;0,0
3503950;Aspásia;2016;0;0,0;0;0,0;0;0,0
3504305;Avaí;2016;0;0,0;0;0,0;0;0,0
3504404;Avanhandava;2016;0;0,0;0;0,0;0;0,0
3504602;Bady Bassitt;2016;0;0,0;0;0,0;0;0,0
3504701;Balbinos;2016;0;0,0;0;0,0;0;0,0
3504800;Bálsamo;2016;0;0,0;0;0,0;0;0,0
3505005;Barão de Antonina;2016;0;0,0;0;0,0;0;0,0
3505104;Barbosa;2016;0;0,0;0;0,0;0;0,0
3505351;Barra do Chapéu;2016;0;0,0;0;0,0;0;0,0
3505401;Barra do Turvo;2016;0;0,0;0;0,0;0;0,0
3505609;Barrinha;2016;0;0,0;0;0,0;0;0,0
3506201;Bento de Abreu;2016;0;0,0;0;0,0;0;0,0
3506607;Biritiba Mirim;2016;0;0,0;0;0,0;0;0,0
3506904;Bofete;2016;0;0,0;0;0,0;0;0,0
3507159;Bom Sucesso de Itararé;2016;0;0,0;0;0,0;0;0,0
3507209;Borá;2016;0;0,0;0;0,0;0;0,0
3507308;Boracéia;2016;0;0,0;0;0,0;0;0,0
3507456;Borebi;2016;0;0,0;0;0,0;0;0,0
3507704;Braúna;2016;0;0,0;0;0,0;0;0,0
3507753;Brejo Alegre;2016;0;0,0;0;0,0;0;0,0
3507803;Brodowski;2016;0;0,0;0;0,0;0;0,0
3508009;Buri;2016;0;0,0;0;0,0;0;0,0
3508207;Buritizal;2016;0;0,0;0;0,0;0;0,0
3508306;Cabrália Paulista;2016;0;0,0;0;0,0;0;0,0
3508900;Caiabu;2016;0;0,0;0;0,0;0;0,0
3509106;Caiuá;2016;0;0,0;0;0,0;0;0,0
3509254;Cajati;2016;0;0,0;0;0,0;0;0,0
3509452;Campina do Monte Alegre;2016;0;0,0;0;0,0;0;0,0
3509809;Campos Novos Paulista;2016;0;0,0;0;0,0;0;0,0
3509908;Cananéia;2016;0;0,0;0;0,0;0;0,0
3509957;Canas;2016;0;0,0;0;0,0;0;0,0
3510104;Cândido Rodrigues;2016;0;0,0;0;0,0;0;0,0
3510153;Canitar;2016;0;0,0;0;0,0;0;0,0
3510906;Cássia dos Coqueiros;2016;0;0,0;0;0,0;0;0,0
3511201;Catiguá;2016;0;0,0;0;0,0;0;0,0
3512407;Cordeirópolis;2016;0;0,0;0;0,0;0;0,0
3512506;Coroados;2016;0;0,0;0;0,0;0;0,0
3512605;Coronel Macedo;2016;0;0,0;0;0,0;0;0,0
3512704;Corumbataí;2016;0;0,0;0;0,0;0;0,0
3512902;Cosmorama;2016;0;0,0;0;0,0;0;0,0
3513207;Cristais Paulista;2016;0;0,0;0;0,0;0;0,0
3513306;Cruzália;2016;0;0,0;0;0,0;0;0,0
3513850;Dirce Reis;2016;0;0,0;0;0,0;0;0,0
3514007;Dobrada;2016;0;0,0;0;0,0;0;0,0
3514205;Dolcinópolis;2016;0;0,0;0;0,0;0;0,0
3514601;Dumont;2016;0;0,0;0;0,0;0;0,0
3514700;Echaporã;2016;0;0,0;0;0,0;0;0,0
3514924;Elisiário;2016;0;0,0;0;0,0;0;0,0
3514957;Embaúba;2016;0;0,0;0;0,0;0;0,0
3515129;Emilianópolis;2016;0;0,0;0;0,0;0;0,0
3515152;Engenheiro Coelho;2016;0;0,0;0;0,0;0;0,0
3515194;Espírito Santo do Turvo;2016;0;0,0;0;0,0;0;0,0
3515301;Estrela do Norte;2016;0;0,0;0;0,0;0;0,0
3515350;Euclides da Cunha Paulista;2016;0;0,0;0;0,0;0;0,0
3515608;Fernando Prestes;2016;0;0,0;0;0,0;0;0,0
3515657;Fernão;2016;0;0,0;0;0,0;0;0,0
3515806;Flora Rica;2016;0;0,0;0;0,0;0;0,0
3515905;Floreal;2016;0;0,0;0;0,0;0;0,0
3516101;Florínea;2016;0;0,0;0;0,0;0;0,0
3516507;Gabriel Monteiro;2016;0;0,0;0;0,0;0;0,0
3516804;Gastão Vidigal;2016;0;0,0;0;0,0;0;0,0
3516853;Gavião Peixoto;2016;0;0,0;0;0,0;0;0,0
3517109;Glicério;2016;0;0,0;0;0,0;0;0,0
3517208;Guaiçara;2016;0;0,0;0;0,0;0;0,0
3517307;Guaimbê;2016;0;0,0;0;0,0;0;0,0
3517505;Guapiaçu;2016;0;0,0;0;0,0;0;0,0
3517901;Guaraci;2016;0;0,0;0;0,0;0;0,0
3518008;Guarani d'Oeste;2016;0;0,0;0;0,0;0;0,0
3518107;Guarantã;2016;0;0,0;0;0,0;0;0,0
3518503;Guareí;2016;0;0,0;0;0,0;0;0,0
3518859;Guatapará;2016;0;0,0;0;0,0;0;0,0
3518909;Guzolândia;2016;0;0,0;0;0,0;0;0,0
3519055;Holambra;2016;0;0,0;0;0,0;0;0,0
3519253;Iaras;2016;0;0,0;0;0,0;0;0,0
3519501;Ibirarema;2016;0;0,0;0;0,0;0;0,0
3519808;Icém;2016;0;0,0;0;0,0;0;0,0
3520426;Ilha Comprida;2016;0;0,0;0;0,0;0;0,0
3520608;Indiana;2016;0;0,0;0;0,0;0;0,0
3520806;Inúbia Paulista;2016;0;0,0;0;0,0;0;0,0
3521101;Ipeúna;2016;0;0,0;0;0,0;0;0,0
3521150;Ipiguá;2016;0;0,0;0;0,0;0;0,0
